Results Table 1
,Maximum Load
,(lbf)
"1","980.72"

Time,Elongation,Load
(s),(in),(lbf)
"65.2200","0.2237","825.7914"
"65.2400","0.2238","825.9456"
"65.2600","0.2239","826.2179"
"65.2800","0.2239","826.4632"
"65.3000","0.2240","826.6353"
"65.3200","0.2241","826.7366"
"65.3400","0.2241","826.6347"
"65.3600","0.2242","826.3765"
"65.3800","0.2243","826.1997"
"65.4000","0.2243","826.1956"
"65.4200","0.2244","826.0961"
"65.4400","0.2245","825.9593"
"65.4600","0.2245","825.9185"
"65.4800","0.2246","825.9708"
"65.5000","0.2247","826.1547"
"65.5200","0.2247","826.5260"
"65.5400","0.2248","827.0288"
"65.5600","0.2249","827.3926"
"65.5800","0.2249","827.5745"
"65.6000","0.2250","827.6067"
"65.6200","0.2251","827.5473"
"65.6400","0.2251","827.5673"
"65.6600","0.2252","827.7465"
"65.6800","0.2253","827.9179"
"65.7000","0.2253","827.9277"
"65.7200","0.2254","827.8796"
"65.7400","0.2255","827.8106"
"65.7600","0.2255","827.7090"
"65.7800","0.2256","827.7160"
"65.8000","0.2257","827.9012"
"65.8200","0.2257","828.2144"
"65.8400","0.2258","828.5547"
"65.8600","0.2259","828.8428"
"65.8800","0.2259","828.9359"
"65.9000","0.2260","828.9528"
"65.9200","0.2261","829.0663"
"65.9400","0.2261","829.3934"
"65.9600","0.2262","829.7006"
"65.9800","0.2263","829.8588"
"66.0000","0.2263","830.0233"
"66.0200","0.2264","830.1793"
"66.0400","0.2265","830.2265"
"66.0600","0.2265","830.2556"
"66.0800","0.2266","830.5183"
"66.1000","0.2267","830.9190"
"66.1200","0.2267","831.3065"
"66.1400","0.2268","831.5742"
"66.1600","0.2269","831.6960"
"66.1800","0.2269","831.7804"
"66.2000","0.2270","831.9051"
"66.2200","0.2271","832.0454"
"66.2400","0.2271","831.9683"
"66.2600","0.2272","831.7334"
"66.2800","0.2273","831.4885"
"66.3000","0.2273","831.2885"
"66.3200","0.2274","831.1743"
"66.3400","0.2275","831.1494"
"66.3600","0.2275","831.2208"
"66.3800","0.2276","831.3457"
"66.4000","0.2277","831.4533"
"66.4200","0.2277","831.4006"
"66.4400","0.2278","831.2950"
"66.4600","0.2279","831.4274"
"66.4800","0.2279","831.7863"
"66.5000","0.2280","832.1857"
"66.5200","0.2281","832.5401"
"66.5400","0.2281","832.8336"
"66.5600","0.2282","833.0333"
"66.5800","0.2283","833.1385"
"66.6000","0.2283","833.2594"
"66.6200","0.2284","833.4078"
"66.6400","0.2285","833.4742"
"66.6600","0.2285","833.4456"
"66.6800","0.2286","833.4620"
"66.7000","0.2287","833.5018"
"66.7200","0.2287","833.5715"
"66.7400","0.2288","833.6868"
"66.7600","0.2289","833.8647"
"66.7800","0.2289","834.0341"
"66.8000","0.2290","834.2014"
"66.8200","0.2291","834.2799"
"66.8400","0.2291","834.2184"
"66.8600","0.2292","834.0845"
"66.8800","0.2293","833.9760"
"66.9000","0.2293","834.0428"
"66.9200","0.2294","834.1959"
"66.9400","0.2295","834.3239"
"66.9600","0.2295","834.3891"
"66.9800","0.2296","834.4764"
"67.0000","0.2297","834.7089"
"67.0200","0.2297","834.9833"
"67.0400","0.2298","835.1776"
"67.0600","0.2299","835.2351"
"67.0800","0.2299","835.2752"
"67.1000","0.2300","835.3860"
"67.1200","0.2301","835.5834"
"67.1400","0.2301","835.8491"
"67.1600","0.2302","836.1918"
"67.1800","0.2303","836.3928"
"67.2000","0.2303","836.2705"
"67.2200","0.2304","835.9070"
"67.2400","0.2305","835.4855"
"67.2600","0.2305","835.1740"
"67.2800","0.2306","835.0604"
"67.3000","0.2307","835.0536"
"67.3200","0.2307","835.0507"
"67.3400","0.2308","835.0313"
"67.3600","0.2309","834.9456"
"67.3800","0.2309","834.7967"
"67.4000","0.2310","834.7760"
"67.4200","0.2311","834.9921"
"67.4400","0.2311","835.3741"
"67.4600","0.2312","835.7200"
"67.4800","0.2313","835.8770"
"67.5000","0.2313","835.8896"
"67.5200","0.2314","835.8858"
"67.5400","0.2315","836.0081"
"67.5600","0.2315","836.3122"
"67.5800","0.2316","836.6391"
"67.6000","0.2317","836.8488"
"67.6200","0.2317","836.9663"
"67.6400","0.2318","837.0378"
"67.6600","0.2319","837.0923"
"67.6800","0.2319","837.3006"
"67.7000","0.2320","837.6736"
"67.7200","0.2321","838.0754"
"67.7400","0.2321","838.3428"
"67.7600","0.2322","838.4406"
"67.7800","0.2323","838.4012"
"67.8000","0.2323","838.4100"
"67.8200","0.2324","838.6353"
"67.8400","0.2325","839.1287"
"67.8600","0.2325","839.6455"
"67.8800","0.2326","840.1181"
"67.9000","0.2327","840.5102"
"67.9200","0.2327","840.7491"
"67.9400","0.2328","840.7699"
"67.9600","0.2329","841.0117"
"67.9800","0.2329","841.6636"
"68.0000","0.2330","842.3949"
"68.0200","0.2331","842.9277"
"68.0400","0.2331","843.2826"
"68.0600","0.2332","843.5056"
"68.0800","0.2333","843.6456"
"68.1000","0.2333","843.7830"
"68.1200","0.2334","843.8286"
"68.1400","0.2335","843.4705"
"68.1600","0.2335","842.9807"
"68.1800","0.2336","842.5217"
"68.2000","0.2337","842.1662"
"68.2200","0.2337","842.0405"
"68.2400","0.2338","842.2166"
"68.2600","0.2339","842.5499"
"68.2800","0.2339","842.8023"
"68.3000","0.2340","842.8930"
"68.3200","0.2341","842.8579"
"68.3400","0.2341","842.7498"
"68.3600","0.2342","842.7116"
"68.3800","0.2343","842.7854"
"68.4000","0.2343","842.8618"
"68.4200","0.2344","842.7641"
"68.4400","0.2345","842.4811"
"68.4600","0.2345","842.1279"
"68.4800","0.2346","841.9004"
"68.5000","0.2347","841.8248"
"68.5200","0.2347","841.9031"
"68.5400","0.2348","841.9565"
"68.5600","0.2349","841.9433"
"68.5800","0.2349","841.8888"
"68.6000","0.2350","841.7847"
"68.6200","0.2351","841.7186"
"68.6400","0.2351","841.7158"
"68.6600","0.2352","841.8539"
"68.6800","0.2353","841.9924"
"68.7000","0.2353","841.9487"
"68.7200","0.2354","841.7972"
"68.7400","0.2355","841.6785"
"68.7600","0.2355","841.7740"
"68.7800","0.2356","842.1404"
"68.8000","0.2357","842.6054"
"68.8200","0.2357","842.8790"
"68.8400","0.2358","842.9140"
"68.8600","0.2359","842.8527"
"68.8800","0.2359","842.8154"
"68.9000","0.2360","842.9517"
"68.9200","0.2361","843.2475"
"68.9400","0.2361","843.5404"
"68.9600","0.2362","843.7325"
"68.9800","0.2363","843.8759"
"69.0000","0.2363","843.9647"
"69.0200","0.2364","844.0347"
"69.0400","0.2365","844.1398"
"69.0600","0.2365","844.2845"
"69.0800","0.2366","844.4316"
"69.1000","0.2367","844.5437"
"69.1200","0.2367","844.6559"
"69.1400","0.2368","844.7313"
"69.1600","0.2369","844.8009"
"69.1800","0.2369","844.9390"
"69.2000","0.2370","845.1924"
"69.2200","0.2371","845.4091"
"69.2400","0.2371","845.5442"
"69.2600","0.2372","845.5575"
"69.2800","0.2373","845.4628"
"69.3000","0.2373","845.4808"
"69.3200","0.2374","845.6845"
"69.3400","0.2375","845.9387"
"69.3600","0.2375","846.0137"
"69.3800","0.2376","845.9205"
"69.4000","0.2377","845.8381"
"69.4200","0.2377","845.8449"
"69.4400","0.2378","845.9451"
"69.4600","0.2379","846.1167"
"69.4800","0.2379","846.3249"
"69.5000","0.2380","846.5203"
"69.5200","0.2381","846.6986"
"69.5400","0.2381","846.8257"
"69.5600","0.2382","846.8588"
"69.5800","0.2383","846.8789"
"69.6000","0.2383","846.9536"
"69.6200","0.2384","847.0359"
"69.6400","0.2385","847.0625"
"69.6600","0.2385","847.0833"
"69.6800","0.2386","846.9879"
"69.7000","0.2387","846.8305"
"69.7200","0.2387","846.8242"
"69.7400","0.2388","847.0090"
"69.7600","0.2389","847.1474"
"69.7800","0.2389","847.1724"
"69.8000","0.2390","847.1346"
"69.8200","0.2391","847.1006"
"69.8400","0.2391","847.1879"
"69.8600","0.2392","847.3902"
"69.8800","0.2393","847.4777"
"69.9000","0.2393","847.1897"
"69.9200","0.2394","846.7101"
"69.9400","0.2395","846.4993"
"69.9600","0.2395","846.6055"
"69.9800","0.2396","846.8625"
"70.0000","0.2397","847.1454"
"70.0200","0.2397","847.3288"
"70.0400","0.2398","847.3576"
"70.0600","0.2399","847.3190"
"70.0800","0.2399","847.2326"
"70.1000","0.2400","847.1249"
"70.1200","0.2401","847.0877"
"70.1400","0.2401","847.1453"
"70.1600","0.2402","847.2071"
"70.1800","0.2403","847.3220"
"70.2000","0.2403","847.4396"
"70.2200","0.2404","847.4552"
"70.2400","0.2405","847.4297"
"70.2600","0.2405","847.5831"
"70.2800","0.2406","847.9223"
"70.3000","0.2407","848.2237"
"70.3200","0.2407","848.2782"
"70.3400","0.2408","848.1028"
"70.3600","0.2409","847.8660"
"70.3800","0.2409","847.8338"
"70.4000","0.2410","848.0528"
"70.4200","0.2411","848.3611"
"70.4400","0.2411","848.4838"
"70.4600","0.2412","848.4649"
"70.4800","0.2413","848.4282"
"70.5000","0.2413","848.3755"
"70.5200","0.2414","848.4125"
"70.5400","0.2415","848.5419"
"70.5600","0.2415","848.6985"
"70.5800","0.2416","848.7364"
"70.6000","0.2417","848.6310"
"70.6200","0.2417","848.3548"
"70.6400","0.2418","847.9946"
"70.6600","0.2419","847.7508"
"70.6800","0.2419","847.6776"
"70.7000","0.2420","847.7437"
"70.7200","0.2421","847.8460"
"70.7400","0.2421","847.9349"
"70.7600","0.2422","848.0242"
"70.7800","0.2423","848.1607"
"70.8000","0.2423","848.5177"
"70.8200","0.2424","849.1516"
"70.8400","0.2425","849.7099"
"70.8600","0.2425","849.9247"
"70.8800","0.2426","850.2082"
"70.9000","0.2427","850.7532"
"70.9200","0.2427","851.4188"
"70.9400","0.2428","852.1110"
"70.9600","0.2429","852.7344"
"70.9800","0.2429","853.0501"
"71.0000","0.2430","853.0706"
"71.0200","0.2431","852.9700"
"71.0400","0.2431","852.8252"
"71.0600","0.2432","852.7451"
"71.0800","0.2433","852.8354"
"71.1000","0.2433","852.9939"
"71.1200","0.2434","852.9533"
"71.1400","0.2435","852.6473"
"71.1600","0.2435","852.2663"
"71.1800","0.2436","852.0415"
"71.2000","0.2437","852.1375"
"71.2200","0.2437","852.4956"
"71.2400","0.2438","852.9269"
"71.2600","0.2439","853.1569"
"71.2800","0.2439","853.1024"
"71.3000","0.2440","852.8534"
"71.3200","0.2441","852.6031"
"71.3400","0.2441","852.5550"
"71.3600","0.2442","852.7214"
"71.3800","0.2443","852.8460"
"71.4000","0.2443","852.8549"
"71.4200","0.2444","852.8122"
"71.4400","0.2445","852.7625"
"71.4600","0.2445","852.6634"
"71.4800","0.2446","852.5377"
"71.5000","0.2447","852.4159"
"71.5200","0.2447","852.2684"
"71.5400","0.2448","852.1546"
"71.5600","0.2449","852.0564"
"71.5800","0.2449","851.9433"
"71.6000","0.2450","851.9332"
"71.6200","0.2451","852.1398"
"71.6400","0.2451","852.5402"
"71.6600","0.2452","852.8176"
"71.6800","0.2453","852.7444"
"71.7000","0.2453","852.4849"
"71.7200","0.2454","852.4303"
"71.7400","0.2455","852.7112"
"71.7600","0.2455","853.1908"
"71.7800","0.2456","853.7140"
"71.8000","0.2457","854.0437"
"71.8200","0.2457","854.1520"
"71.8400","0.2458","854.0894"
"71.8600","0.2459","853.9517"
"71.8800","0.2459","853.9012"
"71.9000","0.2460","854.0026"
"71.9200","0.2461","854.1511"
"71.9400","0.2461","854.2456"
"71.9600","0.2462","854.3224"
"71.9800","0.2463","854.3632"
"72.0000","0.2463","854.4020"
"72.0200","0.2464","854.4980"
"72.0400","0.2465","854.7325"
"72.0600","0.2465","854.9965"
"72.0800","0.2466","855.1862"
"72.1000","0.2467","855.2574"
"72.1200","0.2467","855.2214"
"72.1400","0.2468","855.2100"
"72.1600","0.2469","855.3887"
"72.1800","0.2469","855.8412"
"72.2000","0.2470","856.3730"
"72.2200","0.2471","856.8432"
"72.2400","0.2471","857.2209"
"72.2600","0.2472","857.5188"
"72.2800","0.2473","857.8170"
"72.3000","0.2473","858.1903"
"72.3200","0.2474","858.5528"
"72.3400","0.2475","858.7014"
"72.3600","0.2475","858.7228"
"72.3800","0.2476","858.7603"
"72.4000","0.2477","858.8668"
"72.4200","0.2477","859.0882"
"72.4400","0.2478","859.3879"
"72.4600","0.2479","859.7097"
"72.4800","0.2479","859.9414"
"72.5000","0.2480","860.0485"
"72.5200","0.2481","860.0267"
"72.5400","0.2481","859.9316"
"72.5600","0.2482","859.8720"
"72.5800","0.2483","859.9670"
"72.6000","0.2483","860.1805"
"72.6200","0.2484","860.3251"
"72.6400","0.2485","860.3948"
"72.6600","0.2485","860.3447"
"72.6800","0.2486","860.3110"
"72.7000","0.2487","860.4463"
"72.7200","0.2487","860.6461"
"72.7400","0.2488","860.4931"
"72.7600","0.2489","860.1501"
"72.7800","0.2489","859.9582"
"72.8000","0.2490","859.9659"
"72.8200","0.2491","860.1456"
"72.8400","0.2491","860.4110"
"72.8600","0.2492","860.7265"
"72.8800","0.2493","860.9602"
"72.9000","0.2493","861.0099"
"72.9200","0.2494","860.9378"
"72.9400","0.2495","860.8049"
"72.9600","0.2495","860.7564"
"72.9800","0.2496","860.7266"
"73.0000","0.2497","860.7145"
"73.0200","0.2497","860.7901"
"73.0400","0.2498","860.9768"
"73.0600","0.2499","861.1550"
"73.0800","0.2499","861.1849"
"73.1000","0.2500","861.2412"
"73.1200","0.2501","861.4111"
"73.1400","0.2501","861.5957"
"73.1600","0.2502","861.6710"
"73.1800","0.2503","861.6011"
"73.2000","0.2503","861.4668"
"73.2200","0.2504","861.3564"
"73.2400","0.2505","861.3706"
"73.2600","0.2505","861.4775"
"73.2800","0.2506","861.4461"
"73.3000","0.2507","861.0777"
"73.3200","0.2507","860.4437"
"73.3400","0.2508","859.7826"
"73.3600","0.2509","859.3173"
"73.3800","0.2509","859.1201"
"73.4000","0.2510","859.1198"
"73.4200","0.2511","859.1146"
"73.4400","0.2511","859.0738"
"73.4600","0.2512","859.0885"
"73.4800","0.2513","859.2017"
"73.5000","0.2513","859.4658"
"73.5200","0.2514","859.9633"
"73.5400","0.2515","860.6155"
"73.5600","0.2515","861.1080"
"73.5800","0.2516","861.3381"
"73.6000","0.2517","861.2819"
"73.6200","0.2517","860.9598"
"73.6400","0.2518","860.5354"
"73.6600","0.2519","860.3741"
"73.6800","0.2519","860.5191"
"73.7000","0.2520","860.6603"
"73.7200","0.2521","860.7352"
"73.7400","0.2521","860.7880"
"73.7600","0.2522","860.8240"
"73.7800","0.2523","860.9349"
"73.8000","0.2523","861.1716"
"73.8200","0.2524","861.4491"
"73.8400","0.2525","861.4454"
"73.8600","0.2525","861.3616"
"73.8800","0.2526","861.3701"
"73.9000","0.2527","861.4629"
"73.9200","0.2527","861.6603"
"73.9400","0.2528","861.9394"
"73.9600","0.2529","862.1519"
"73.9800","0.2529","862.1429"
"74.0000","0.2530","861.9860"
"74.0200","0.2531","861.8651"
"74.0400","0.2531","861.9278"
"74.0600","0.2532","862.2530"
"74.0800","0.2533","862.7626"
"74.1000","0.2533","863.2046"
"74.1200","0.2534","863.4994"
"74.1400","0.2535","863.7264"
"74.1600","0.2535","863.9384"
"74.1800","0.2536","864.2017"
"74.2000","0.2537","864.4300"
"74.2200","0.2537","864.4109"
"74.2400","0.2538","864.1260"
"74.2600","0.2539","864.0485"
"74.2800","0.2539","864.2030"
"74.3000","0.2540","864.3993"
"74.3200","0.2541","864.4662"
"74.3400","0.2541","864.4378"
"74.3600","0.2542","864.3833"
"74.3800","0.2543","864.2948"
"74.4000","0.2543","864.0802"
"74.4200","0.2544","863.7054"
"74.4400","0.2545","863.4990"
"74.4600","0.2545","863.7637"
"74.4800","0.2546","864.3838"
"74.5000","0.2547","864.7794"
"74.5200","0.2547","864.4802"
"74.5400","0.2548","863.3636"
"74.5600","0.2549","862.1638"
"74.5800","0.2549","862.0977"
"74.6000","0.2550","863.0913"
"74.6200","0.2551","864.4867"
"74.6400","0.2551","865.6760"
"74.6600","0.2552","866.4570"
"74.6800","0.2553","866.8978"
"74.7000","0.2553","867.1379"
"74.7200","0.2554","867.4038"
"74.7400","0.2555","867.7443"
"74.7600","0.2555","867.9749"
"74.7800","0.2556","867.8821"
"74.8000","0.2557","867.2568"
"74.8200","0.2557","866.1900"
"74.8400","0.2558","865.4446"
"74.8600","0.2559","865.4136"
"74.8800","0.2559","865.7325"
"74.9000","0.2560","865.7501"
"74.9200","0.2561","865.0097"
"74.9400","0.2561","864.0696"
"74.9600","0.2562","863.6681"
"74.9800","0.2563","863.7806"
"75.0000","0.2563","864.3031"
"75.0200","0.2564","865.0257"
"75.0400","0.2565","865.6498"
"75.0600","0.2565","866.0033"
"75.0800","0.2566","866.1864"
"75.1000","0.2567","866.3627"
"75.1200","0.2567","866.5557"
"75.1400","0.2568","866.8250"
"75.1600","0.2569","867.2042"
"75.1800","0.2569","867.5746"
"75.2000","0.2570","867.8215"
"75.2200","0.2571","867.9842"
"75.2400","0.2571","868.0858"
"75.2600","0.2572","868.1802"
"75.2800","0.2573","868.3527"
"75.3000","0.2573","868.5204"
"75.3200","0.2574","868.6139"
"75.3400","0.2575","868.6865"
"75.3600","0.2575","868.6831"
"75.3800","0.2576","868.4446"
"75.4000","0.2577","867.8366"
"75.4200","0.2577","867.1987"
"75.4400","0.2578","866.5941"
"75.4600","0.2579","865.9280"
"75.4800","0.2579","865.8702"
"75.5000","0.2580","866.3443"
"75.5200","0.2581","867.0125"
"75.5400","0.2581","867.7796"
"75.5600","0.2582","868.4808"
"75.5800","0.2583","868.9560"
"75.6000","0.2583","869.1957"
"75.6200","0.2584","869.2667"
"75.6400","0.2585","869.0684"
"75.6600","0.2585","869.0513"
"75.6800","0.2586","869.6446"
"75.7000","0.2587","870.7783"
"75.7200","0.2587","872.0103"
"75.7400","0.2588","873.0124"
"75.7600","0.2589","873.6654"
"75.7800","0.2589","873.8615"
"75.8000","0.2590","873.6922"
"75.8200","0.2591","873.3406"
"75.8400","0.2591","873.0502"
"75.8600","0.2592","872.9164"
"75.8800","0.2593","872.9340"
"75.9000","0.2593","872.9761"
"75.9200","0.2594","872.8852"
"75.9400","0.2595","872.7918"
"75.9600","0.2595","872.8216"
"75.9800","0.2596","872.9951"
"76.0000","0.2597","873.0343"
"76.0200","0.2597","872.8186"
"76.0400","0.2598","872.4699"
"76.0600","0.2599","872.2931"
"76.0800","0.2599","872.4847"
"76.1000","0.2600","872.9454"
"76.1200","0.2601","873.4131"
"76.1400","0.2601","873.7296"
"76.1600","0.2602","873.9647"
"76.1800","0.2603","874.1837"
"76.2000","0.2603","874.3050"
"76.2200","0.2604","874.4061"
"76.2400","0.2605","874.5808"
"76.2600","0.2605","874.7565"
"76.2800","0.2606","874.8423"
"76.3000","0.2607","874.8044"
"76.3200","0.2607","874.5456"
"76.3400","0.2608","874.1113"
"76.3600","0.2609","873.6172"
"76.3800","0.2609","873.0978"
"76.4000","0.2610","872.6596"
"76.4200","0.2611","872.6540"
"76.4400","0.2611","872.9553"
"76.4600","0.2612","873.3093"
"76.4800","0.2613","873.7419"
"76.5000","0.2613","874.3346"
"76.5200","0.2614","875.0420"
"76.5400","0.2615","875.5072"
"76.5600","0.2615","875.6601"
"76.5800","0.2616","875.6845"
"76.6000","0.2617","875.7729"
"76.6200","0.2617","875.9617"
"76.6400","0.2618","876.2512"
"76.6600","0.2619","876.5876"
"76.6800","0.2619","876.7917"
"76.7000","0.2620","876.8999"
"76.7200","0.2621","876.8838"
"76.7400","0.2621","876.6896"
"76.7600","0.2622","876.5367"
"76.7800","0.2623","876.5665"
"76.8000","0.2623","876.7003"
"76.8200","0.2624","876.6493"
"76.8400","0.2625","876.3302"
"76.8600","0.2625","875.8615"
"76.8800","0.2626","875.5250"
"76.9000","0.2627","875.5250"
"76.9200","0.2627","875.7802"
"76.9400","0.2628","876.0258"
"76.9600","0.2629","875.9979"
"76.9800","0.2629","875.7978"
"77.0000","0.2630","875.6227"
"77.0200","0.2631","875.5577"
"77.0400","0.2631","875.6084"
"77.0600","0.2632","875.6805"
"77.0800","0.2633","875.5822"
"77.1000","0.2633","875.3695"
"77.1200","0.2634","875.1281"
"77.1400","0.2635","874.8515"
"77.1600","0.2635","874.4982"
"77.1800","0.2636","874.0489"
"77.2000","0.2637","873.7849"
"77.2200","0.2637","873.7159"
"77.2400","0.2638","873.4843"
"77.2600","0.2639","872.9804"
"77.2800","0.2639","872.4030"
"77.3000","0.2640","872.0521"
"77.3200","0.2641","872.0573"
"77.3400","0.2641","872.3187"
"77.3600","0.2642","872.5681"
"77.3800","0.2643","872.7094"
"77.4000","0.2643","872.7829"
"77.4200","0.2644","872.8638"
"77.4400","0.2645","873.0531"
"77.4600","0.2645","873.3609"
"77.4800","0.2646","873.6475"
"77.5000","0.2647","873.7541"
"77.5200","0.2647","873.7823"
"77.5400","0.2648","873.7688"
"77.5600","0.2649","873.7925"
"77.5800","0.2649","873.9694"
"77.6000","0.2650","874.2646"
"77.6200","0.2651","874.4938"
"77.6400","0.2651","874.5719"
"77.6600","0.2652","874.6281"
"77.6800","0.2653","874.6991"
"77.7000","0.2653","874.7958"
"77.7200","0.2654","874.9510"
"77.7400","0.2655","875.1760"
"77.7600","0.2655","875.3777"
"77.7800","0.2656","875.5569"
"77.8000","0.2657","875.6724"
"77.8200","0.2657","875.7142"
"77.8400","0.2658","875.8628"
"77.8600","0.2659","876.2248"
"77.8800","0.2659","876.6260"
"77.9000","0.2660","876.8599"
"77.9200","0.2661","877.1537"
"77.9400","0.2661","877.4991"
"77.9600","0.2662","877.7982"
"77.9800","0.2663","878.0421"
"78.0000","0.2663","878.1702"
"78.0200","0.2664","878.2297"
"78.0400","0.2665","878.2637"
"78.0600","0.2665","878.3629"
"78.0800","0.2666","878.6037"
"78.1000","0.2667","878.9720"
"78.1200","0.2667","879.4593"
"78.1400","0.2668","879.9453"
"78.1600","0.2669","880.3031"
"78.1800","0.2669","880.4946"
"78.2000","0.2670","880.4732"
"78.2200","0.2671","880.1222"
"78.2400","0.2671","879.5258"
"78.2600","0.2672","878.9969"
"78.2800","0.2673","878.7077"
"78.3000","0.2673","878.5242"
"78.3200","0.2674","878.4336"
"78.3400","0.2675","878.4056"
"78.3600","0.2675","878.4770"
"78.3800","0.2676","878.7505"
"78.4000","0.2677","879.2415"
"78.4200","0.2677","879.8269"
"78.4400","0.2678","880.1553"
"78.4600","0.2679","880.2359"
"78.4800","0.2679","880.2607"
"78.5000","0.2680","880.3072"
"78.5200","0.2681","880.4758"
"78.5400","0.2681","880.8219"
"78.5600","0.2682","881.2780"
"78.5800","0.2683","881.6296"
"78.6000","0.2683","881.8609"
"78.6200","0.2684","881.9282"
"78.6400","0.2685","881.9045"
"78.6600","0.2685","881.8952"
"78.6800","0.2686","881.9487"
"78.7000","0.2687","882.0700"
"78.7200","0.2687","882.2049"
"78.7400","0.2688","882.2754"
"78.7600","0.2689","882.2083"
"78.7800","0.2689","882.0536"
"78.8000","0.2690","881.9617"
"78.8200","0.2691","882.0172"
"78.8400","0.2691","881.9555"
"78.8600","0.2692","881.5638"
"78.8800","0.2693","880.8901"
"78.9000","0.2693","879.9451"
"78.9200","0.2694","879.2768"
"78.9400","0.2695","879.0928"
"78.9600","0.2695","879.1644"
"78.9800","0.2696","879.2372"
"79.0000","0.2697","879.3758"
"79.0200","0.2697","879.6145"
"79.0400","0.2698","880.0150"
"79.0600","0.2699","880.5669"
"79.0800","0.2699","881.1766"
"79.1000","0.2700","881.6841"
"79.1200","0.2701","881.9508"
"79.1400","0.2701","882.1133"
"79.1600","0.2702","882.3003"
"79.1800","0.2703","882.5187"
"79.2000","0.2703","882.8724"
"79.2200","0.2704","883.4437"
"79.2400","0.2705","884.1079"
"79.2600","0.2705","884.5908"
"79.2800","0.2706","884.8369"
"79.3000","0.2707","884.7892"
"79.3200","0.2707","884.5279"
"79.3400","0.2708","884.2545"
"79.3600","0.2709","884.1285"
"79.3800","0.2709","883.9844"
"79.4000","0.2710","883.6363"
"79.4200","0.2711","883.2243"
"79.4400","0.2711","882.9103"
"79.4600","0.2712","882.7822"
"79.4800","0.2713","882.8739"
"79.5000","0.2713","883.0552"
"79.5200","0.2714","883.2077"
"79.5400","0.2715","883.3556"
"79.5600","0.2715","883.5439"
"79.5800","0.2716","883.6491"
"79.6000","0.2717","883.7025"
"79.6200","0.2717","883.8632"
"79.6400","0.2718","884.2024"
"79.6600","0.2719","884.4774"
"79.6800","0.2719","884.6155"
"79.7000","0.2720","884.6531"
"79.7200","0.2721","884.3876"
"79.7400","0.2721","883.9877"
"79.7600","0.2722","884.1036"
"79.7800","0.2723","884.8042"
"79.8000","0.2723","885.6540"
"79.8200","0.2724","886.3525"
"79.8400","0.2725","886.6885"
"79.8600","0.2725","886.5998"
"79.8800","0.2726","885.9730"
"79.9000","0.2727","884.7601"
"79.9200","0.2727","884.0093"
"79.9400","0.2728","883.9653"
"79.9600","0.2729","884.3674"
"79.9800","0.2729","884.9288"
"80.0000","0.2730","885.4772"
"80.0200","0.2731","885.9643"
"80.0400","0.2731","886.3072"
"80.0600","0.2732","886.4243"
"80.0800","0.2733","886.3275"
"80.1000","0.2733","886.1695"
"80.1200","0.2734","886.0126"
"80.1400","0.2735","885.9325"
"80.1600","0.2735","886.0842"
"80.1800","0.2736","886.3805"
"80.2000","0.2737","886.4735"
"80.2200","0.2737","886.4068"
"80.2400","0.2738","886.3249"
"80.2600","0.2739","886.3045"
"80.2800","0.2739","886.3025"
"80.3000","0.2740","886.5497"
"80.3200","0.2741","887.1524"
"80.3400","0.2741","887.7593"
"80.3600","0.2742","888.1325"
"80.3800","0.2743","888.2072"
"80.4000","0.2743","888.0358"
"80.4200","0.2744","887.9117"
"80.4400","0.2745","887.9304"
"80.4600","0.2745","887.9951"
"80.4800","0.2746","887.9718"
"80.5000","0.2747","887.8442"
"80.5200","0.2747","887.6574"
"80.5400","0.2748","887.3957"
"80.5600","0.2749","887.2111"
"80.5800","0.2749","887.1860"
"80.6000","0.2750","887.2771"
"80.6200","0.2751","887.4005"
"80.6400","0.2751","887.5010"
"80.6600","0.2752","887.5596"
"80.6800","0.2753","887.6792"
"80.7000","0.2753","887.9948"
"80.7200","0.2754","888.4234"
"80.7400","0.2755","888.7075"
"80.7600","0.2755","888.7170"
"80.7800","0.2756","888.5915"
"80.8000","0.2757","888.4286"
"80.8200","0.2757","888.3116"
"80.8400","0.2758","888.3009"
"80.8600","0.2759","888.4183"
"80.8800","0.2759","888.4792"
"80.9000","0.2760","888.4352"
"80.9200","0.2761","888.3769"
"80.9400","0.2761","888.3929"
"80.9600","0.2762","888.4424"
"80.9800","0.2763","888.5343"
"81.0000","0.2763","888.6195"
"81.0200","0.2764","888.5995"
"81.0400","0.2765","888.5731"
"81.0600","0.2765","888.5245"
"81.0800","0.2766","888.3809"
"81.1000","0.2767","888.2923"
"81.1200","0.2767","888.3384"
"81.1400","0.2768","888.5006"
"81.1600","0.2769","888.5887"
"81.1800","0.2769","888.5270"
"81.2000","0.2770","888.4065"
"81.2200","0.2771","888.3901"
"81.2400","0.2771","888.5783"
"81.2600","0.2772","888.8898"
"81.2800","0.2773","889.0539"
"81.3000","0.2773","888.9854"
"81.3200","0.2774","888.8558"
"81.3400","0.2775","888.7999"
"81.3600","0.2775","888.8180"
"81.3800","0.2776","888.9042"
"81.4000","0.2777","889.0414"
"81.4200","0.2777","889.0811"
"81.4400","0.2778","888.9849"
"81.4600","0.2779","888.8366"
"81.4800","0.2779","888.6830"
"81.5000","0.2780","888.6544"
"81.5200","0.2781","888.7296"
"81.5400","0.2781","888.8989"
"81.5600","0.2782","889.0488"
"81.5800","0.2783","889.1872"
"81.6000","0.2783","889.2324"
